id,pose,rfscore
BEN-DND-031a96cc-8,6,6.309186362692867
BEN-DND-031a96cc-8,7,5.949316392052396
BEN-DND-031a96cc-8,8,5.480558389261067
BEN-DND-031a96cc-8,9,6.291128772505273
BEN-DND-031a96cc-8,10,5.866743557220553
BEN-DND-362d364a-10,1,7.023470961760459
BEN-DND-362d364a-10,2,7.111207892995889
BEN-DND-362d364a-10,3,7.0133927356532375
BEN-DND-362d364a-10,4,6.520372402874905
BEN-DND-362d364a-10,5,7.0183552929292965
BEN-DND-362d364a-10,6,7.027219952158951
BEN-DND-362d364a-10,7,6.8505389560439545
BEN-DND-362d364a-10,8,6.87984022438673
BEN-DND-362d364a-10,9,7.0585500707070725
BEN-DND-362d364a-10,10,5.803938664835164
BEN-DND-61647d40-14,1,6.909365064047066
BEN-DND-61647d40-14,2,6.374258200188706
BEN-DND-61647d40-14,3,6.688807595626598
BEN-DND-61647d40-14,4,6.905979758907763
BEN-DND-61647d40-14,5,6.696908435231436
BEN-DND-61647d40-14,6,6.525902255189254
BEN-DND-61647d40-14,7,5.70406345077145
BEN-DND-61647d40-14,8,6.6687646989677
BEN-DND-61647d40-14,9,6.479626583971587
BEN-DND-61647d40-14,10,5.7649083690753695
BEN-DND-61647d40-18,1,5.556453986291476
BEN-DND-61647d40-18,2,5.673125087634585
BEN-DND-61647d40-18,3,5.719996879842376
BEN-DND-61647d40-18,4,5.584530579698079
BEN-DND-61647d40-18,5,5.47279037085137
BEN-DND-61647d40-18,6,5.452847429292924
BEN-DND-61647d40-18,7,6.07626204406704
BEN-DND-61647d40-18,8,5.93799839210789
BEN-DND-61647d40-18,9,5.334679839438333
BEN-DND-61647d40-18,10,5.267777014707519
BEN-DND-61647d40-8,1,5.7117910248640245
BEN-DND-61647d40-8,2,6.926295806471304
BEN-DND-61647d40-8,3,5.8684848076923135
BEN-DND-61647d40-8,4,6.723347644966147
BEN-DND-61647d40-8,5,5.823702244200247
BEN-DND-61647d40-8,6,6.661157650294147
BEN-DND-61647d40-8,7,6.591375404650908
BEN-DND-61647d40-8,8,6.165576434232434
BEN-DND-61647d40-8,9,5.82144767110667
BEN-DND-61647d40-8,10,6.6231616532911515
BEN-DND-7e92b6ca-1,1,6.583743757520253
BEN-DND-7e92b6ca-1,2,6.592108677933173
BEN-DND-7e92b6ca-1,3,6.4682961939726935
BEN-DND-7e92b6ca-1,4,6.655119198634701
BEN-DND-7e92b6ca-1,5,6.626939815073824
BEN-DND-7e92b6ca-1,6,6.844092731324233
BEN-DND-7e92b6ca-1,7,6.641569770784769
BEN-DND-7e92b6ca-1,8,5.9046865574980645
BEN-DND-7e92b6ca-1,9,6.5871447417027476
BEN-DND-7e92b6ca-1,10,6.5357480916305875
BEN-DND-7e92b6ca-10,1,6.9609796227661205
BEN-DND-7e92b6ca-10,2,6.775817532578532
BEN-DND-7e92b6ca-10,3,6.784881814851816
BEN-DND-7e92b6ca-10,4,6.657386737706741
BEN-DND-7e92b6ca-10,5,6.850694336552335
BEN-DND-7e92b6ca-10,6,6.7633902202242195
BEN-DND-7e92b6ca-10,7,6.682802962759464
BEN-DND-7e92b6ca-10,8,6.5740903590298565
BEN-DND-7e92b6ca-10,9,6.694815029248527
BEN-DND-7e92b6ca-10,10,6.328349469363968
BEN-DND-7e92b6ca-11,1,6.6977728537573515
BEN-DND-7e92b6ca-11,2,6.974602756965255
BEN-DND-7e92b6ca-11,3,6.4879373636918585
BEN-DND-7e92b6ca-11,4,6.525429007437007
BEN-DND-7e92b6ca-11,5,6.765788581030077
BEN-DND-7e92b6ca-11,6,6.6810938890553935
BEN-DND-7e92b6ca-11,7,6.7448840690975675
BEN-DND-7e92b6ca-11,8,6.852326090187591
BEN-DND-7e92b6ca-11,9,6.541056282495289
BEN-DND-7e92b6ca-11,10,6.699322898656898
BEN-DND-7e92b6ca-12,1,6.739487002691754
BEN-DND-7e92b6ca-12,2,7.006393316294817
BEN-DND-7e92b6ca-12,3,6.549654727772228
BEN-DND-7e92b6ca-12,4,6.799303956321452
BEN-DND-7e92b6ca-12,5,6.799612117243866
BEN-DND-7e92b6ca-12,6,6.519212444721937
BEN-DND-7e92b6ca-12,7,6.890685441669443
BEN-DND-7e92b6ca-12,8,6.935383877566872
BEN-DND-7e92b6ca-12,9,6.316346616716618
BEN-DND-7e92b6ca-12,10,6.3236624904539855
BEN-DND-7e92b6ca-13,1,6.826672062937063
BEN-DND-7e92b6ca-13,2,6.874441076756575
BEN-DND-7e92b6ca-13,3,6.8195002758907695
BEN-DND-7e92b6ca-13,4,7.027666166722161
BEN-DND-7e92b6ca-13,5,6.700427075091574
BEN-DND-7e92b6ca-13,6,6.900727300199798
BEN-DND-7e92b6ca-13,7,6.768117014430011
BEN-DND-7e92b6ca-13,8,6.535051566156064
BEN-DND-7e92b6ca-13,9,6.8293485209235145
BEN-DND-7e92b6ca-13,10,6.828682534743027
BEN-DND-7e92b6ca-14,1,7.004137427045182
BEN-DND-7e92b6ca-14,2,6.704103525363518
BEN-DND-7e92b6ca-14,3,6.800672343434337
BEN-DND-7e92b6ca-14,4,6.726402811688308
BEN-DND-7e92b6ca-14,5,6.9155634966144905
BEN-DND-7e92b6ca-14,6,6.762426239094234
BEN-DND-7e92b6ca-14,7,6.589063647297152
BEN-DND-7e92b6ca-14,8,6.609384579642575
BEN-DND-7e92b6ca-14,9,6.69569693512043
BEN-DND-7e92b6ca-14,10,6.830527774947277
BEN-DND-7e92b6ca-16,1,6.799547853424348
BEN-DND-7e92b6ca-16,2,6.709896576701075
BEN-DND-7e92b6ca-16,3,6.794832676823172
BEN-DND-7e92b6ca-16,4,7.04157755244755
BEN-DND-7e92b6ca-16,5,6.572218380286382
BEN-DND-7e92b6ca-16,6,6.851875274614276
BEN-DND-7e92b6ca-16,7,6.710065652569655
BEN-DND-7e92b6ca-16,8,6.6509982620157615
BEN-DND-7e92b6ca-16,9,6.613977811299808
BEN-DND-7e92b6ca-16,10,6.803069789932282
BEN-DND-7e92b6ca-2,1,6.863222968226218
BEN-DND-7e92b6ca-2,2,6.07260382140082
BEN-DND-7e92b6ca-2,3,6.043021731795983
BEN-DND-7e92b6ca-2,4,6.765854341630592
BEN-DND-7e92b6ca-2,5,6.652034870046624
BEN-DND-7e92b6ca-2,6,6.621307510822513
BEN-DND-7e92b6ca-2,7,6.587854630591634
BEN-DND-7e92b6ca-2,8,6.4421436435786426
BEN-DND-7e92b6ca-2,9,6.839655932955935
BEN-DND-7e92b6ca-2,10,6.617105183261184
BEN-DND-7e92b6ca-3,1,6.9764012641802635
BEN-DND-7e92b6ca-3,2,6.911938234043736
BEN-DND-7e92b6ca-3,3,7.003637987123989
BEN-DND-7e92b6ca-3,4,6.601624359584863
BEN-DND-7e92b6ca-3,5,6.323273002553001
BEN-DND-7e92b6ca-3,6,6.808773732239982
BEN-DND-7e92b6ca-3,7,6.828795758408258
BEN-DND-7e92b6ca-3,8,6.940661740759244
BEN-DND-7e92b6ca-3,9,6.475728977466982
BEN-DND-7e92b6ca-3,10,6.696943978465969
BEN-DND-7e92b6ca-4,1,7.009868589022084
BEN-DND-7e92b6ca-4,2,6.955869130258633
BEN-DND-7e92b6ca-4,3,6.829457863192363
BEN-DND-7e92b6ca-4,4,6.8898057403707424
BEN-DND-7e92b6ca-4,5,6.785406969363972
BEN-DND-7e92b6ca-4,6,6.934432093684095
BEN-DND-7e92b6ca-4,7,6.7586265493395485
BEN-DND-7e92b6ca-4,8,6.365180937784437
BEN-DND-7e92b6ca-4,9,6.9734182959818005
BEN-DND-7e92b6ca-4,10,6.5402912002997
BEN-DND-7e92b6ca-5,1,6.513314321067817
BEN-DND-7e92b6ca-5,2,6.639061486901983
BEN-DND-7e92b6ca-5,3,6.672872273115782
BEN-DND-7e92b6ca-5,4,6.645716082306582
BEN-DND-7e92b6ca-5,5,6.586358697691192
BEN-DND-7e92b6ca-5,6,6.496060068542567
BEN-DND-7e92b6ca-5,7,6.137939558885561
BEN-DND-7e92b6ca-5,8,6.436630611832613
BEN-DND-7e92b6ca-5,9,6.357615002553
BEN-DND-7e92b6ca-5,10,6.129994715950719
BEN-DND-7e92b6ca-7,1,6.937861384004879
BEN-DND-7e92b6ca-7,2,6.9246455411810395
BEN-DND-7e92b6ca-7,3,6.749442491678262
BEN-DND-7e92b6ca-7,4,6.909871835667598
BEN-DND-7e92b6ca-7,5,6.657668328393829
BEN-DND-7e92b6ca-7,6,7.02354823792874
BEN-DND-7e92b6ca-7,7,6.9676098686868695
BEN-DND-7e92b6ca-7,8,6.968969922636188
BEN-DND-7e92b6ca-7,9,6.76196149772776
BEN-DND-7e92b6ca-7,10,6.875981219172982
BEN-DND-7e92b6ca-8,1,6.7207023883338834
BEN-DND-7e92b6ca-8,2,6.820272227109487
BEN-DND-7e92b6ca-8,3,6.717067303862799
BEN-DND-7e92b6ca-8,4,6.563346494838496
BEN-DND-7e92b6ca-8,5,6.889286329725829
BEN-DND-7e92b6ca-8,6,6.971162983405484
BEN-DND-7e92b6ca-8,7,6.842222059998827
BEN-DND-7e92b6ca-8,8,6.907924604232369
BEN-DND-7e92b6ca-8,9,6.732455139974404
BEN-DND-7e92b6ca-8,10,6.707941786602284
BEN-DND-93268d01-10,1,5.6993608663003625
BEN-DND-93268d01-10,2,5.847122151126648
BEN-DND-93268d01-10,3,5.963285893550893
BEN-DND-93268d01-10,4,5.438896332223336
BEN-DND-93268d01-10,5,6.285476586913087
BEN-DND-93268d01-10,6,5.545243838328335
BEN-DND-93268d01-10,7,5.9524685089910125
BEN-DND-93268d01-10,8,5.842384730935732
BEN-DND-93268d01-10,9,5.557485005772009
BEN-DND-93268d01-10,10,5.840460742035741
BEN-DND-93268d01-13,1,6.013881854367857
BEN-DND-93268d01-13,2,6.264899323731828
BEN-DND-93268d01-13,3,6.29961977866578
BEN-DND-93268d01-13,4,6.200980002331
BEN-DND-93268d01-13,5,6.373333140581647
BEN-DND-93268d01-13,6,6.198995282994787
BEN-DND-93268d01-13,7,5.8803160286380285
BEN-DND-93268d01-13,8,6.2799426204906235
BEN-DND-93268d01-13,9,6.317397053668557
BEN-DND-93268d01-13,10,6.590834985458986
BEN-DND-93268d01-14,1,6.637438061216563
BEN-DND-93268d01-14,2,6.301701021367525
BEN-DND-93268d01-14,3,6.544791335664343
BEN-DND-93268d01-14,4,6.5078939472194515
BEN-DND-93268d01-14,5,6.222925377011881
BEN-DND-93268d01-14,6,6.1993679909534904
BEN-DND-93268d01-14,7,6.070521977966484
BEN-DND-93268d01-14,8,6.290023612998116
BEN-DND-93268d01-14,9,5.65375565762016
BEN-DND-93268d01-14,10,5.7727878472638485
BEN-DND-93268d01-15,1,5.634014624431125
BEN-DND-93268d01-15,2,5.1200989216894195
BEN-DND-93268d01-15,3,5.41705174203574
BEN-DND-93268d01-15,4,6.086025289654784
BEN-DND-93268d01-15,5,6.121017752136757
BEN-DND-93268d01-15,6,6.021220118659125
BEN-DND-93268d01-15,7,6.215354657398157
BEN-DND-93268d01-15,8,6.335805661394159
BEN-DND-93268d01-15,9,5.935555796647797
BEN-DND-93268d01-15,10,5.607079891053392
BEN-DND-93268d01-4,1,6.271299650238656
BEN-DND-93268d01-4,2,6.302789173326688
BEN-DND-93268d01-4,3,6.246827290986795
BEN-DND-93268d01-4,4,5.848266164668669
BEN-DND-93268d01-4,5,6.114687962093464
BEN-DND-93268d01-4,6,6.313871652236657
BEN-DND-93268d01-4,7,6.401400507603508
BEN-DND-93268d01-4,8,6.748732887390384
BEN-DND-93268d01-4,9,6.368358822288823
BEN-DND-93268d01-4,10,6.094929680430683
BEN-DND-93268d01-5,1,6.2898286260406255
BEN-DND-93268d01-5,2,6.303605228160727
BEN-DND-93268d01-5,3,6.115159347041852
BEN-DND-93268d01-5,4,6.282735109390606
BEN-DND-93268d01-5,5,6.241927702741706
BEN-DND-93268d01-5,6,6.331801159229659
BEN-DND-93268d01-5,7,6.225662670607171
BEN-DND-93268d01-5,8,6.280610071706072
BEN-DND-93268d01-5,9,6.217265711066713
BEN-DND-93268d01-5,10,6.5983736665001675
BEN-DND-93268d01-7,1,6.254432244366747
BEN-DND-93268d01-7,2,6.152949313408817
BEN-DND-93268d01-7,3,6.230442108558109
BEN-DND-93268d01-7,4,6.3849120540015445
BEN-DND-93268d01-7,5,6.261570776778773
BEN-DND-93268d01-7,6,6.357692960150963
BEN-DND-93268d01-7,7,6.36066674281274
BEN-DND-93268d01-7,8,6.078916055555553
BEN-DND-93268d01-7,9,6.3400169151959185
BEN-DND-93268d01-7,10,6.151051312465316
BRU-LEF-c49414a7-1,1,7.278952546897544
BRU-LEF-c49414a7-1,2,6.512852792429789
BRU-LEF-c49414a7-1,3,7.031387684704187
BRU-LEF-c49414a7-1,4,6.972141686424682
BRU-LEF-c49414a7-1,5,6.7426343460428475
BRU-LEF-c49414a7-1,6,6.889002571650572
BRU-LEF-c49414a7-1,7,6.8992777042957085
BRU-LEF-c49414a7-1,8,6.953110501998001
BRU-LEF-c49414a7-1,9,6.8352031376401365
BRU-LEF-c49414a7-1,10,6.740070757742259
BRU-LEF-cf996d6c-1,1,5.627413337995336
BRU-LEF-cf996d6c-1,2,5.902671428571428
BRU-LEF-cf996d6c-1,3,5.565898660506161
BRU-LEF-cf996d6c-1,4,5.424877642135637
BRU-LEF-cf996d6c-1,5,5.743991010101007
BRU-LEF-cf996d6c-1,6,5.842893176601175
BRU-LEF-cf996d6c-1,7,6.237862512321013
BRU-LEF-cf996d6c-1,8,6.364354752247751
BRU-LEF-cf996d6c-1,9,5.4101059950049954
BRU-LEF-cf996d6c-1,10,6.208569857253858
BRU-THA-a358fbdd-2,1,6.6543122626817635
BRU-THA-a358fbdd-2,2,7.0159022117327074
BRU-THA-a358fbdd-2,3,6.972743065046068
BRU-THA-a358fbdd-2,4,7.169470434343437
BRU-THA-a358fbdd-2,5,6.091368753024753
BRU-THA-a358fbdd-2,6,6.672036255300252
BRU-THA-a358fbdd-2,7,6.773916690920192
BRU-THA-a358fbdd-2,8,6.7973806834831905
BRU-THA-a358fbdd-2,9,6.304219905205903
BRU-THA-a358fbdd-2,10,6.9999280341880326
BRU-THA-a358fbdd-7,1,6.9716538139083095
BRU-THA-a358fbdd-7,2,6.110444374847379
BRU-THA-a358fbdd-7,3,7.018126106837605
BRU-THA-a358fbdd-7,4,6.772747174381179
BRU-THA-a358fbdd-7,5,6.899318278665774
BRU-THA-a358fbdd-7,6,6.184751189366192
BRU-THA-a358fbdd-7,7,6.082298472083467
BRU-THA-a358fbdd-7,8,5.775029415639918
BRU-THA-a358fbdd-7,9,5.952456577422567
BRU-THA-a358fbdd-7,10,6.641188350149847
CAS-DEP-751a2458-2,1,5.923430235764236
CAS-DEP-751a2458-2,2,6.181501667055166
CAS-DEP-751a2458-2,3,6.180405933288933
CAS-DEP-751a2458-2,4,6.2474064160284195
CAS-DEP-751a2458-2,5,5.576436729437232
CAS-DEP-751a2458-2,6,5.4579744817404805
CAS-DEP-751a2458-2,7,5.443770779942281
CAS-DEP-751a2458-2,8,5.495631656343654
CAS-DEP-751a2458-2,9,6.333703513875017
CAS-DEP-751a2458-2,10,5.078704271617271
CHR-SOS-363cfb78-1,1,5.592893958208465
CHR-SOS-363cfb78-1,2,5.950431794760799
CHR-SOS-363cfb78-1,3,5.320332169164167
CHR-SOS-363cfb78-1,4,5.879080163836164
CHR-SOS-363cfb78-1,5,5.560324783216786
CHR-SOS-363cfb78-1,6,5.704801144355646
CHR-SOS-363cfb78-1,7,5.691034899378409
CHR-SOS-363cfb78-1,8,5.992232671772681
CHR-SOS-363cfb78-1,9,5.387120339438342
CHR-SOS-363cfb78-1,10,5.754227523143528
CHR-SOS-363cfb78-2,1,5.802737996059506
CHR-SOS-363cfb78-2,2,5.978323252913758
CHR-SOS-363cfb78-2,3,5.896565281440787
CHR-SOS-363cfb78-2,4,5.816138440281943
CHR-SOS-363cfb78-2,5,5.628306253635256
CHR-SOS-363cfb78-2,6,5.995110388222892
CHR-SOS-363cfb78-2,7,5.827493917082919
CHR-SOS-363cfb78-2,8,5.6511700162615215
CHR-SOS-363cfb78-2,9,5.899667089521594
CHR-SOS-363cfb78-2,10,5.935390561383062
CHR-SOS-7098f804-1,1,6.186930161560662
CHR-SOS-7098f804-1,2,6.465210185425695
CHR-SOS-7098f804-1,3,5.721160597291597
CHR-SOS-7098f804-1,4,6.138401738539241
CHR-SOS-7098f804-1,5,6.205710838328336
CHR-SOS-7098f804-1,6,5.917681480519482
CHR-SOS-7098f804-1,7,5.813942686591194
CHR-SOS-7098f804-1,8,5.9003052121212125
CHR-SOS-7098f804-1,9,5.752620452380947
CHR-SOS-7098f804-1,10,6.2706449032634035
CHR-SOS-7098f804-10,1,5.552044152236652
CHR-SOS-7098f804-10,2,5.729375136696635
CHR-SOS-7098f804-10,3,5.741338706682208
CHR-SOS-7098f804-10,4,5.744761856032853
CHR-SOS-7098f804-10,5,5.801740927849929
CHR-SOS-7098f804-10,6,5.711180966311465
CHR-SOS-7098f804-10,7,5.692589784271281
CHR-SOS-7098f804-10,8,5.9102161612276625
CHR-SOS-7098f804-10,9,5.6192979098124045
CHR-SOS-7098f804-10,10,5.911899347763348
CHR-SOS-7098f804-11,1,5.520270148240644
CHR-SOS-7098f804-11,2,5.601107318514812
CHR-SOS-7098f804-11,3,5.454852307359307
CHR-SOS-7098f804-11,4,5.320371861527361
CHR-SOS-7098f804-11,5,6.005354151626145
CHR-SOS-7098f804-11,6,5.439493912698407
CHR-SOS-7098f804-11,7,5.329008681818178
CHR-SOS-7098f804-11,8,5.477099859307351
CHR-SOS-7098f804-11,9,5.7608719685869625
CHR-SOS-7098f804-11,10,5.118869556998551
CHR-SOS-7098f804-12,1,5.712922288211787
CHR-SOS-7098f804-12,2,5.0549435054945056
CHR-SOS-7098f804-12,3,5.454396898989903
CHR-SOS-7098f804-12,4,5.777405299034302
CHR-SOS-7098f804-12,5,6.03532415301365
CHR-SOS-7098f804-12,6,5.757795806471303
CHR-SOS-7098f804-12,7,5.648456451270951
CHR-SOS-7098f804-12,8,5.4240752070707074
CHR-SOS-7098f804-12,9,5.4738720909090866
CHR-SOS-7098f804-12,10,5.400513349927853
CHR-SOS-7098f804-14,1,5.673227140581641
CHR-SOS-7098f804-14,2,5.403843078754577
CHR-SOS-7098f804-14,3,6.574029163558666
CHR-SOS-7098f804-14,4,6.490828737429238
CHR-SOS-7098f804-14,5,5.438034305916301
CHR-SOS-7098f804-14,6,6.291180965811968
CHR-SOS-7098f804-14,7,6.504111753524254
CHR-SOS-7098f804-14,8,5.246099311022308
CHR-SOS-7098f804-14,9,5.679172592518589
CHR-SOS-7098f804-14,10,6.216147085581088
CHR-SOS-7098f804-2,1,6.725594845987346
CHR-SOS-7098f804-2,2,6.342313271284271
CHR-SOS-7098f804-2,3,6.254334981407476
CHR-SOS-7098f804-2,4,5.793328315295818
CHR-SOS-7098f804-2,5,5.86559453607504
CHR-SOS-7098f804-2,6,6.347181620213123
CHR-SOS-7098f804-2,7,5.744398892829393
CHR-SOS-7098f804-2,8,6.222373929237425
CHR-SOS-7098f804-2,9,5.628130870129868
CHR-SOS-7098f804-2,10,6.422734123376618
CHR-SOS-7098f804-21,1,5.793003591963598
CHR-SOS-7098f804-21,2,5.8724962364302336
CHR-SOS-7098f804-21,3,5.721699873015866
CHR-SOS-7098f804-21,4,5.5964755281385195
CHR-SOS-7098f804-21,5,5.653095117604615
CHR-SOS-7098f804-21,6,6.2142668305028295
CHR-SOS-7098f804-21,7,5.632753732323228
CHR-SOS-7098f804-21,8,5.605130216450213
CHR-SOS-7098f804-21,9,5.838903840548338
CHR-SOS-7098f804-21,10,5.383868349761348
CHR-SOS-7098f804-3,1,6.042819706071707
CHR-SOS-7098f804-3,2,6.407924382117879
CHR-SOS-7098f804-3,3,6.287144610389611
CHR-SOS-7098f804-3,4,5.491815516372516
CHR-SOS-7098f804-3,5,6.0240364316239265
CHR-SOS-7098f804-3,6,5.733828309523814
CHR-SOS-7098f804-3,7,5.60768876262626
CHR-SOS-7098f804-3,8,5.641679308080804
CHR-SOS-7098f804-3,9,6.172310498501498
CHR-SOS-7098f804-3,10,5.8340394129204105
CHR-SOS-7098f804-4,1,5.568803884060376
CHR-SOS-7098f804-4,2,5.869977202131191
CHR-SOS-7098f804-4,3,5.772525170385162
CHR-SOS-7098f804-4,4,5.782769684981678
CHR-SOS-7098f804-4,5,5.195540936341437
CHR-SOS-7098f804-4,6,5.8013703485958406
CHR-SOS-7098f804-4,7,5.4973883949938855
CHR-SOS-7098f804-4,8,5.562537627927621
CHR-SOS-7098f804-4,9,5.340137326007329
CHR-SOS-7098f804-4,10,6.004290721722715
CHR-SOS-7098f804-7,1,5.853461533522028
CHR-SOS-7098f804-7,2,5.897360112387602
CHR-SOS-7098f804-7,3,5.539973784881778
CHR-SOS-7098f804-7,4,5.368336800366296
CHR-SOS-7098f804-7,5,5.575403438949932
CHR-SOS-7098f804-7,6,5.696149982961483
CHR-SOS-7098f804-7,7,5.4283433907758845
CHR-SOS-7098f804-7,8,5.4958323101898
CHR-SOS-7098f804-7,9,5.428727357364851
CHR-SOS-7098f804-7,10,4.980946502553004
CHR-SOS-f7373dd1-4,1,6.3800421678321735
CHR-SOS-f7373dd1-4,2,6.56149390897991
CHR-SOS-f7373dd1-4,3,6.343281628482632
CHR-SOS-f7373dd1-4,4,6.307528515151515
CHR-SOS-f7373dd1-4,5,6.000788407259409
CHR-SOS-f7373dd1-4,6,6.030719668942165
CHR-SOS-f7373dd1-4,7,6.162395228216232
CHR-SOS-f7373dd1-4,8,5.022269590742588
CHR-SOS-f7373dd1-4,9,6.195977978354982
CHR-SOS-f7373dd1-4,10,6.467898595238094
COM-UCB-8c7d23dc-1,1,6.2158787310467325
COM-UCB-8c7d23dc-1,2,6.802412723887224
COM-UCB-8c7d23dc-1,3,6.443900582251081
COM-UCB-8c7d23dc-1,4,6.5975816263736204
COM-UCB-8c7d23dc-1,5,5.954567621045617
COM-UCB-8c7d23dc-1,6,5.981196164668662
COM-UCB-8c7d23dc-1,7,5.813149808913315
COM-UCB-8c7d23dc-1,8,6.655719219724714
COM-UCB-8c7d23dc-1,9,6.011249395215902
COM-UCB-8c7d23dc-1,10,6.362087593184588
COM-UCB-8c7d23dc-12,1,7.019069277722279
COM-UCB-8c7d23dc-12,2,7.195194500444
COM-UCB-8c7d23dc-12,3,6.829769060439564
COM-UCB-8c7d23dc-12,4,6.812354567266069
COM-UCB-8c7d23dc-12,5,6.960590598790105
COM-UCB-8c7d23dc-12,6,7.1061451885891875
COM-UCB-8c7d23dc-12,7,6.905616936507938
COM-UCB-8c7d23dc-12,8,7.173124361582861
COM-UCB-8c7d23dc-12,9,6.790425457708957
COM-UCB-8c7d23dc-12,10,7.035280224053729
COM-UCB-8c7d23dc-13,1,6.711450452991447
COM-UCB-8c7d23dc-13,2,7.092517367465863
COM-UCB-8c7d23dc-13,3,5.905686884226882
COM-UCB-8c7d23dc-13,4,7.075946814629813
COM-UCB-8c7d23dc-13,5,7.034973750693747
COM-UCB-8c7d23dc-13,6,6.524228674048175
COM-UCB-8c7d23dc-13,7,6.917198608225102
COM-UCB-8c7d23dc-13,8,5.809304480186483
COM-UCB-8c7d23dc-13,9,5.994424506826508
COM-UCB-8c7d23dc-13,10,5.920125703574199
COM-UCB-8c7d23dc-15,1,7.252232968364978
COM-UCB-8c7d23dc-15,2,7.17377165512266
COM-UCB-8c7d23dc-15,3,7.129925891830393
COM-UCB-8c7d23dc-15,4,7.197453765012767
COM-UCB-8c7d23dc-15,5,7.172718062049063
COM-UCB-8c7d23dc-15,6,7.311492160284164
COM-UCB-8c7d23dc-15,7,7.342203370407375
COM-UCB-8c7d23dc-15,8,7.016572993062503
COM-UCB-8c7d23dc-15,9,6.965534749361754
COM-UCB-8c7d23dc-15,10,7.160687242424246
COM-UCB-8c7d23dc-16,1,7.341491641525147
COM-UCB-8c7d23dc-16,2,6.9742933582528694
COM-UCB-8c7d23dc-16,3,7.1862944584631085
COM-UCB-8c7d23dc-16,4,7.056873023199028
COM-UCB-8c7d23dc-16,5,6.876075285381291
COM-UCB-8c7d23dc-16,6,7.164929249306256
COM-UCB-8c7d23dc-16,7,6.994457494339002
COM-UCB-8c7d23dc-16,8,7.062760420579429
COM-UCB-8c7d23dc-16,9,6.719816485847487
COM-UCB-8c7d23dc-16,10,7.155911212953716
COM-UCB-8c7d23dc-18,1,7.113856055833059
COM-UCB-8c7d23dc-18,2,7.208862520202024
COM-UCB-8c7d23dc-18,3,7.141457073149072
COM-UCB-8c7d23dc-18,4,7.331696380064387
COM-UCB-8c7d23dc-18,5,6.557869164724168
COM-UCB-8c7d23dc-18,6,7.083905236596731
COM-UCB-8c7d23dc-18,7,6.883702360750362
COM-UCB-8c7d23dc-18,8,5.986839213175714
COM-UCB-8c7d23dc-18,9,6.969020646742146
COM-UCB-8c7d23dc-18,10,7.105379776001781
COM-UCB-8c7d23dc-6,1,7.156988054112554
COM-UCB-8c7d23dc-6,2,6.063507715839715
COM-UCB-8c7d23dc-6,3,6.4021774444444475
COM-UCB-8c7d23dc-6,4,6.266422413142414
COM-UCB-8c7d23dc-6,5,7.1116162020202
COM-UCB-8c7d23dc-6,6,6.9237154956710025
COM-UCB-8c7d23dc-6,7,7.147304240037742
COM-UCB-8c7d23dc-6,8,7.106625000999003
COM-UCB-8c7d23dc-6,9,7.064798594516599
COM-UCB-8c7d23dc-6,10,7.210921428848938
COM-UCB-8c7d23dc-7,1,7.099207803030303
COM-UCB-8c7d23dc-7,2,6.859886386280378
COM-UCB-8c7d23dc-7,3,6.863623891663894
COM-UCB-8c7d23dc-7,4,6.588989417915423
COM-UCB-8c7d23dc-7,5,7.015203645743142
COM-UCB-8c7d23dc-7,6,6.697216431235431
COM-UCB-8c7d23dc-7,7,6.758061436063937
COM-UCB-8c7d23dc-7,8,7.170919482794979
COM-UCB-8c7d23dc-7,9,6.6784979324564375
COM-UCB-8c7d23dc-7,10,6.715210108502608
DAN-LON-a5fc619e-10,1,6.891914599234098
DAN-LON-a5fc619e-10,2,6.7403763613053576
DAN-LON-a5fc619e-10,3,7.019854678210678
DAN-LON-a5fc619e-10,4,6.993430353979346
DAN-LON-a5fc619e-10,5,6.779592575091576
DAN-LON-a5fc619e-10,6,6.904582194916201
DAN-LON-a5fc619e-10,7,6.728112364801862
DAN-LON-a5fc619e-10,8,6.5309594665334645
DAN-LON-a5fc619e-10,9,6.82064067649018
DAN-LON-a5fc619e-10,10,6.999955885697633
DAN-LON-a5fc619e-3,1,6.8700688145188185
DAN-LON-a5fc619e-3,2,6.891660009990012
DAN-LON-a5fc619e-3,3,6.6548920656565675
DAN-LON-a5fc619e-3,4,6.731530464202469
DAN-LON-a5fc619e-3,5,6.941455343489843
DAN-LON-a5fc619e-3,6,6.720286716894214
DAN-LON-a5fc619e-3,7,6.795483117882119
DAN-LON-a5fc619e-3,8,6.635723865301367
DAN-LON-a5fc619e-3,9,6.733966149850152
DAN-LON-a5fc619e-3,10,6.632128085137088
DAN-LON-a5fc619e-8,1,6.266003326118323
DAN-LON-a5fc619e-8,2,6.20880729464979
DAN-LON-a5fc619e-8,3,6.756186062937067
DAN-LON-a5fc619e-8,4,6.004976762515256
DAN-LON-a5fc619e-8,5,6.379490449494948
DAN-LON-a5fc619e-8,6,6.220811220057716
DAN-LON-a5fc619e-8,7,5.589242520923519
DAN-LON-a5fc619e-8,8,5.666413058996558
DAN-LON-a5fc619e-8,9,5.8955968362748346
DAN-LON-a5fc619e-8,10,5.4650804134199085
DAN-PUR-6788a628-2,1,5.90612663997114
DAN-PUR-6788a628-2,2,5.843484774281276
DAN-PUR-6788a628-2,3,6.229137126373622
DAN-PUR-6788a628-2,4,6.088010772116772
